Codigo_Venda,ID_Produto,ID_Fornecedor,Quantidade_Venda,Preco_Unitario,Custo_Frete
SO64805,480,37,1,2.29,0.0573
SO64836,591,30,1,564.99,14.1248
SO64948,228,23,1,49.99,1.2498
SO65035,222,32,1,34.99,0.8748
SO65036,480,32,1,2.29,0.0573
SO65100,491,32,1,53.99,1.3498
SO65104,480,32,1,2.29,0.0573
SO65107,463,32,1,24.49,0.6123
SO65131,595,32,1,564.99,14.1248
SO65564,231,32,1,49.99,1.2498
SO65630,484,32,1,7.95,0.1988
SO65631,234,32,1,49.99,1.2498
SO65683,484,32,1,7.95,0.1988
SO65846,467,32,1,24.49,0.6123
SO66156,234,32,1,49.99,1.2498
SO66185,593,32,1,564.99,14.1248
SO66213,489,32,1,53.99,1.3498
SO66242,594,32,1,564.99,14.1248
SO66450,538,32,1,21.49,0.5373
SO66523,480,32,1,2.29,0.0573
SO66580,488,32,1,53.99,1.3498
SO66581,237,32,1,49.99,1.2498
SO66615,591,32,1,564.99,14.1248
SO66735,594,32,1,564.99,14.1248
SO66737,591,32,1,564.99,14.1248
SO66783,480,32,1,2.29,0.0573
SO66788,538,32,1,21.49,0.5373
SO66889,479,32,1,8.99,0.2248
SO66896,483,32,1,120,3
SO66918,471,32,1,63.5,1.5875
SO66936,473,32,1,63.5,1.5875
SO66992,593,32,1,564.99,14.1248
SO67109,482,32,1,8.99,0.2248
SO67207,483,32,1,120,3
SO67217,488,32,1,53.99,1.3498
SO67358,480,32,1,2.29,0.0573
SO67359,538,32,1,21.49,0.5373
SO67385,591,32,1,564.99,14.1248
SO67591,538,32,1,21.49,0.5373
SO67650,488,32,1,53.99,1.3498
SO67705,490,32,1,53.99,1.3498
SO67706,489,32,1,53.99,1.3498
SO67784,231,32,1,49.99,1.2498
SO67817,592,32,1,564.99,14.1248
SO67839,484,32,1,7.95,0.1988
SO68090,237,32,1,49.99,1.2498
SO68105,480,32,1,2.29,0.0573
SO68106,538,32,1,21.49,0.5373
SO68169,538,32,1,21.49,0.5373
SO68268,217,32,1,34.99,0.8748
SO68342,479,32,1,8.99,0.2248
SO68542,483,32,1,120,3
SO68557,217,32,1,34.99,0.8748
SO68558,480,32,1,2.29,0.0573
SO68561,538,32,1,21.49,0.5373
SO68689,480,32,1,2.29,0.0573
SO68751,538,32,1,21.49,0.5373
SO68828,538,32,1,21.49,0.5373
SO68831,538,32,1,21.49,0.5373
SO68953,484,32,1,7.95,0.1988
SO69090,483,32,1,120,3
SO69106,480,32,1,2.29,0.0573
SO69180,480,32,1,2.29,0.0573
SO69260,538,32,1,21.49,0.5373
SO69566,479,32,1,8.99,0.2248
SO69659,479,32,1,8.99,0.2248
SO69672,538,32,1,21.49,0.5373
SO69743,538,32,1,21.49,0.5373
SO70099,491,32,1,53.99,1.3498
SO70106,538,32,1,21.49,0.5373
SO70131,591,32,1,564.99,14.1248
SO70249,483,32,1,120,3
SO70250,222,32,1,34.99,0.8748
SO70312,484,32,1,7.95,0.1988
SO70378,231,32,1,49.99,1.2498
SO70566,591,32,1,564.99,14.1248
SO70605,222,32,1,34.99,0.8748
SO70612,538,32,1,21.49,0.5373
SO71162,483,32,1,120,3
SO71249,591,32,1,564.99,14.1248
SO71319,595,32,1,564.99,14.1248
SO71368,489,32,1,53.99,1.3498
SO71369,538,32,1,21.49,0.5373
SO71437,538,32,1,21.49,0.5373
SO71491,217,32,1,34.99,0.8748
SO71492,217,32,1,34.99,0.8748
SO71513,538,32,1,21.49,0.5373
SO71636,231,32,1,49.99,1.2498
SO71953,484,32,1,7.95,0.1988
SO72189,483,32,1,120,3
SO72204,538,32,1,21.49,0.5373
SO72596,480,32,1,2.29,0.0573
SO72955,484,32,1,7.95,0.1988
SO72957,217,32,1,34.99,0.8748
SO72977,480,32,1,2.29,0.0573
SO73034,484,32,1,7.95,0.1988
SO73035,222,32,1,34.99,0.8748
SO73154,594,32,1,564.99,14.1248
SO73155,593,32,1,564.99,14.1248
SO73258,484,32,1,7.95,0.1988
SO73272,490,32,1,53.99,1.3498
SO73377,595,32,1,564.99,14.1248
SO73558,593,32,1,564.99,14.1248
SO73814,538,32,1,21.49,0.5373
SO73959,228,32,1,49.99,1.2498
SO74010,473,32,1,63.5,1.5875
SO74044,463,32,1,24.49,0.6123
SO74096,484,32,1,7.95,0.1988
SO74160,538,32,1,21.49,0.5373
SO74191,490,32,1,53.99,1.3498
SO74261,222,32,1,34.99,0.8748
SO74342,491,32,1,53.99,1.3498
SO74478,480,32,1,2.29,0.0573
SO74503,484,32,1,7.95,0.1988
SO74562,538,32,1,21.49,0.5373
SO74568,472,32,1,63.5,1.5875
SO74592,480,32,1,2.29,0.0573
SO74595,538,32,1,21.49,0.5373
SO74623,490,32,1,53.99,1.3498
SO74626,228,32,1,49.99,1.2498
SO74627,538,32,1,21.49,0.5373
SO74672,472,32,1,63.5,1.5875
SO74720,483,32,1,120,3
SO74785,484,32,1,7.95,0.1988
SO74792,491,32,1,53.99,1.3498
SO74794,480,32,1,2.29,0.0573
SO74917,488,32,1,53.99,1.3498
SO75067,538,32,1,21.49,0.5373
SO75086,484,32,1,7.95,0.1988
SO75087,214,32,1,34.99,0.8748
SO75095,488,32,1,53.99,1.3498
SO51331,225,32,1,8.99,0.2248
SO51669,225,32,1,8.99,0.2248
SO52215,225,32,1,8.99,0.2248
SO52681,225,32,1,8.99,0.2248
SO52883,225,32,1,8.99,0.2248
SO53034,225,32,1,8.99,0.2248
SO53209,225,32,1,8.99,0.2248
SO53214,225,32,1,8.99,0.2248
SO53941,225,32,1,8.99,0.2248
SO54056,225,32,1,8.99,0.2248
SO54369,225,32,1,8.99,0.2248
SO54485,225,32,1,8.99,0.2248
SO54517,225,32,1,8.99,0.2248
SO54530,225,32,1,8.99,0.2248
SO54708,225,32,1,8.99,0.2248
SO55160,225,32,1,8.99,0.2248
SO55198,225,32,1,8.99,0.2248
SO55967,225,32,1,8.99,0.2248
SO56135,225,32,1,8.99,0.2248
SO56623,225,32,1,8.99,0.2248
SO56759,225,32,1,8.99,0.2248
SO57006,225,32,1,8.99,0.2248
SO57870,225,32,1,8.99,0.2248
SO57897,225,32,1,8.99,0.2248
SO58125,225,32,1,8.99,0.2248
SO58312,225,32,1,8.99,0.2248
SO58720,225,32,1,8.99,0.2248
SO58861,225,32,1,8.99,0.2248
SO59468,225,32,1,8.99,0.2248
SO59562,225,32,1,8.99,0.2248
SO59890,225,32,1,8.99,0.2248
SO60047,225,32,1,8.99,0.2248
SO60636,225,32,1,8.99,0.2248
SO60749,225,32,1,8.99,0.2248
SO60792,225,32,1,8.99,0.2248
SO61479,225,32,1,8.99,0.2248
SO61643,225,32,1,8.99,0.2248
SO61746,225,32,1,8.99,0.2248
SO61961,225,32,1,8.99,0.2248
SO62628,225,32,1,8.99,0.2248
SO62643,225,32,1,8.99,0.2248
SO62716,225,32,1,8.99,0.2248
SO63507,225,32,1,8.99,0.2248
SO64232,225,32,1,8.99,0.2248
SO65011,225,32,1,8.99,0.2248
SO65145,225,32,1,8.99,0.2248
SO65352,225,32,1,8.99,0.2248
SO65353,225,32,1,8.99,0.2248
SO65406,225,32,1,8.99,0.2248
SO65414,225,32,1,8.99,0.2248
SO66522,225,32,1,8.99,0.2248
SO66664,225,32,1,8.99,0.2248
SO67760,225,32,1,8.99,0.2248
SO67795,225,32,1,8.99,0.2248
SO67912,225,32,1,8.99,0.2248
SO68495,225,32,1,8.99,0.2248
SO68540,225,32,1,8.99,0.2248
SO68759,225,32,1,8.99,0.2248
SO68952,225,32,1,8.99,0.2248
SO69103,225,32,1,8.99,0.2248
SO69245,225,32,1,8.99,0.2248
SO69749,225,32,1,8.99,0.2248
SO69866,225,32,1,8.99,0.2248
SO70894,225,32,1,8.99,0.2248
SO71762,225,32,1,8.99,0.2248
SO72063,225,32,1,8.99,0.2248
SO72298,225,32,1,8.99,0.2248
SO72954,225,32,1,8.99,0.2248
SO73081,225,32,1,8.99,0.2248
SO73135,225,32,1,8.99,0.2248
SO74041,225,32,1,8.99,0.2248
SO74416,225,32,1,8.99,0.2248
SO74544,225,32,1,8.99,0.2248
SO74601,225,32,1,8.99,0.2248
SO74619,225,32,1,8.99,0.2248
SO74639,225,32,1,8.99,0.2248
SO74826,225,32,1,8.99,0.2248
SO74918,225,32,1,8.99,0.2248
SO52075,541,32,1,28.99,0.7248
SO52226,541,32,1,28.99,0.7248
SO52300,541,32,1,28.99,0.7248
SO52588,541,32,1,28.99,0.7248
SO52977,541,32,1,28.99,0.7248
SO52978,541,32,1,28.99,0.7248
SO53202,541,32,1,28.99,0.7248
SO53301,541,32,1,28.99,0.7248
SO53731,541,32,1,28.99,0.7248
SO53932,541,32,1,28.99,0.7248
SO54777,541,32,1,28.99,0.7248
SO54945,541,32,1,28.99,0.7248
SO56287,541,32,1,28.99,0.7248
SO56971,541,32,1,28.99,0.7248
SO57322,541,32,1,28.99,0.7248
SO57708,541,32,1,28.99,0.7248
SO57709,541,32,1,28.99,0.7248
SO57808,541,32,1,28.99,0.7248
SO57972,541,32,1,28.99,0.7248
SO58203,541,32,1,28.99,0.7248
SO58257,541,32,1,28.99,0.7248
SO58653,541,32,1,28.99,0.7248
SO59156,541,32,1,28.99,0.7248
SO59223,541,32,1,28.99,0.7248
SO59225,541,32,1,28.99,0.7248
SO59511,541,32,1,28.99,0.7248
SO59771,541,32,1,28.99,0.7248
SO60778,541,32,1,28.99,0.7248
SO60854,541,32,1,28.99,0.7248
SO61329,541,32,1,28.99,0.7248
SO61386,541,32,1,28.99,0.7248
SO61390,541,32,1,28.99,0.7248
SO61608,541,32,1,28.99,0.7248
SO61677,541,32,1,28.99,0.7248
SO61678,541,32,1,28.99,0.7248
SO62355,541,32,1,28.99,0.7248
SO62414,541,32,1,28.99,0.7248
SO62415,541,32,1,28.99,0.7248
SO62774,541,32,1,28.99,0.7248
SO62894,541,32,1,28.99,0.7248
SO63306,541,32,1,28.99,0.7248
SO63374,541,32,1,28.99,0.7248
SO63637,541,32,1,28.99,0.7248
SO63643,541,32,1,28.99,0.7248
SO63842,541,32,1,28.99,0.7248
SO64012,541,32,1,28.99,0.7248
SO64133,541,32,1,28.99,0.7248
SO64194,541,32,1,28.99,0.7248
SO64741,541,32,1,28.99,0.7248
SO65646,541,32,1,28.99,0.7248
SO66101,541,32,1,28.99,0.7248
SO66103,541,32,1,28.99,0.7248
SO66449,541,32,1,28.99,0.7248
SO66714,541,32,1,28.99,0.7248
SO66840,541,32,1,28.99,0.7248
SO68038,541,32,1,28.99,0.7248
SO68108,541,32,1,28.99,0.7248
SO68640,541,32,1,28.99,0.7248
SO68752,541,32,1,28.99,0.7248
SO69038,541,32,1,28.99,0.7248
SO69183,541,32,1,28.99,0.7248
SO69741,541,32,1,28.99,0.7248
SO69810,541,32,1,28.99,0.7248
SO70475,541,32,1,28.99,0.7248
SO70610,541,32,1,28.99,0.7248
SO70611,541,32,1,28.99,0.7248
SO70769,541,32,1,28.99,0.7248
SO70770,541,32,1,28.99,0.7248
SO71034,541,32,1,28.99,0.7248
SO71035,541,32,1,28.99,0.7248
SO71110,541,32,1,28.99,0.7248
SO72802,541,32,1,28.99,0.7248
SO72873,541,32,1,28.99,0.7248
SO74282,541,32,1,28.99,0.7248
SO74343,541,32,1,28.99,0.7248
SO74380,541,32,1,28.99,0.7248
SO74598,541,32,1,28.99,0.7248
SO74943,541,32,1,28.99,0.7248
SO74946,541,32,1,28.99,0.7248
SO51891,540,32,1,32.6,0.815
SO51892,540,32,1,32.6,0.815
SO51895,540,32,1,32.6,0.815
SO52425,540,32,1,32.6,0.815
SO52426,540,32,1,32.6,0.815
SO52589,540,32,1,32.6,0.815
SO52980,540,32,1,32.6,0.815
SO53028,540,32,1,32.6,0.815
SO54270,540,32,1,32.6,0.815
SO54394,540,32,1,32.6,0.815
SO54543,540,32,1,32.6,0.815
SO54990,540,32,1,32.6,0.815
SO55156,540,32,1,32.6,0.815
SO55404,540,32,1,32.6,0.815
SO55406,540,32,1,32.6,0.815
SO55570,540,32,1,32.6,0.815
SO55628,540,32,1,32.6,0.815
SO55833,540,32,1,32.6,0.815
SO55836,540,32,1,32.6,0.815
SO56078,540,32,1,32.6,0.815
SO56145,540,32,1,32.6,0.815
SO56288,540,32,1,32.6,0.815
SO56348,540,32,1,32.6,0.815
SO56394,540,32,1,32.6,0.815
SO56555,540,32,1,32.6,0.815
SO56556,540,32,1,32.6,0.815
SO56558,540,32,1,32.6,0.815
SO56657,540,32,1,32.6,0.815
SO56715,540,32,1,32.6,0.815
SO56810,540,32,1,32.6,0.815
SO56922,540,32,1,32.6,0.815
SO57327,540,32,1,32.6,0.815
SO57862,540,32,1,32.6,0.815
SO57975,540,32,1,32.6,0.815
SO57978,540,32,1,32.6,0.815
SO58041,540,32,1,32.6,0.815
SO58087,540,32,1,32.6,0.815
SO58210,540,32,1,32.6,0.815
SO58304,540,32,1,32.6,0.815
SO58369,540,32,1,32.6,0.815
SO58855,540,32,1,32.6,0.815
SO59093,540,32,1,32.6,0.815
SO59094,540,32,1,32.6,0.815
SO59352,540,32,1,32.6,0.815
SO59425,540,32,1,32.6,0.815
SO59429,540,32,1,32.6,0.815
SO59513,540,32,1,32.6,0.815
SO60061,540,32,1,32.6,0.815
SO60782,540,32,1,32.6,0.815
SO61330,540,32,1,32.6,0.815
SO61556,540,32,1,32.6,0.815
SO61684,540,32,1,32.6,0.815
SO61985,540,32,1,32.6,0.815
SO61987,540,32,1,32.6,0.815
SO62039,540,32,1,32.6,0.815
SO62042,540,32,1,32.6,0.815
SO62356,540,32,1,32.6,0.815
SO62594,540,32,1,32.6,0.815
SO63075,540,32,1,32.6,0.815
SO63518,540,32,1,32.6,0.815
SO63773,540,32,1,32.6,0.815
SO64017,540,32,1,32.6,0.815
SO64810,540,32,1,32.6,0.815
SO64811,540,32,1,32.6,0.815
SO64869,540,32,1,32.6,0.815
SO65647,540,32,1,32.6,0.815
SO65970,540,32,1,32.6,0.815
SO66331,540,32,1,32.6,0.815
SO66454,540,32,1,32.6,0.815
SO66589,540,32,1,32.6,0.815
SO66716,540,32,1,32.6,0.815
SO66898,540,32,1,32.6,0.815
SO67593,540,32,1,32.6,0.815
SO67660,540,32,1,32.6,0.815
SO67859,540,32,1,32.6,0.815
SO67861,540,32,1,32.6,0.815
SO67917,540,32,1,32.6,0.815
SO68041,540,32,1,32.6,0.815
SO68170,540,32,1,32.6,0.815
SO68172,540,32,1,32.6,0.815
SO68290,540,32,1,32.6,0.815
SO68291,540,32,1,32.6,0.815
SO68418,540,32,1,32.6,0.815
SO68490,540,32,1,32.6,0.815
SO68836,540,32,1,32.6,0.815
SO68904,540,32,1,32.6,0.815
SO68970,540,32,1,32.6,0.815
SO69263,540,32,1,32.6,0.815
SO69673,540,32,1,32.6,0.815
SO69744,540,32,1,32.6,0.815
SO70042,540,32,1,32.6,0.815
SO70330,540,32,1,32.6,0.815
SO70617,540,32,1,32.6,0.815
SO70689,540,32,1,32.6,0.815
SO70959,540,32,1,32.6,0.815
SO70960,540,32,1,32.6,0.815
SO71114,540,32,1,32.6,0.815
SO71163,540,32,1,32.6,0.815
SO71640,540,32,1,32.6,0.815
SO72206,540,32,1,32.6,0.815
SO72523,540,32,1,32.6,0.815
SO73126,540,32,1,32.6,0.815
SO73200,540,32,1,32.6,0.815
SO73522,540,32,1,32.6,0.815
SO73593,540,32,1,32.6,0.815
SO73732,540,32,1,32.6,0.815
SO74428,540,32,1,32.6,0.815
SO74482,540,32,1,32.6,0.815
SO74599,540,32,1,32.6,0.815
SO74797,540,32,1,32.6,0.815
SO74924,540,32,1,32.6,0.815
SO52080,536,32,1,29.99,0.7498
SO52233,536,32,1,29.99,0.7498
SO52303,536,32,1,29.99,0.7498
SO52341,536,32,1,29.99,0.7498
SO52382,536,32,1,29.99,0.7498
SO52490,536,32,1,29.99,0.7498
SO52630,536,32,1,29.99,0.7498
SO52738,536,32,1,29.99,0.7498
SO52860,536,32,1,29.99,0.7498
SO53303,536,32,1,29.99,0.7498
SO53636,536,32,1,29.99,0.7498
SO53738,536,32,1,29.99,0.7498
SO53888,536,32,1,29.99,0.7498
SO53935,536,32,1,29.99,0.7498
SO53937,536,32,1,29.99,0.7498
SO53999,536,32,1,29.99,0.7498
SO54054,536,32,1,29.99,0.7498
SO54155,536,32,1,29.99,0.7498
SO54215,536,32,1,29.99,0.7498
SO54274,536,32,1,29.99,0.7498
SO54487,536,32,1,29.99,0.7498
SO54546,536,32,1,29.99,0.7498
SO54681,536,32,1,29.99,0.7498
SO54730,536,32,1,29.99,0.7498
SO54781,536,32,1,29.99,0.7498
SO54839,536,32,1,29.99,0.7498
SO55050,536,32,1,29.99,0.7498
SO55051,536,32,1,29.99,0.7498
SO55052,536,32,1,29.99,0.7498
SO55408,536,32,1,29.99,0.7498
SO55409,536,32,1,29.99,0.7498
SO55410,536,32,1,29.99,0.7498
SO55758,536,32,1,29.99,0.7498
SO55760,536,32,1,29.99,0.7498
SO55837,536,32,1,29.99,0.7498
SO55838,536,32,1,29.99,0.7498
SO56038,536,32,1,29.99,0.7498
SO56200,536,32,1,29.99,0.7498
SO56239,536,32,1,29.99,0.7498
SO56240,536,32,1,29.99,0.7498
SO56241,536,32,1,29.99,0.7498
SO56346,536,32,1,29.99,0.7498
SO56350,536,32,1,29.99,0.7498
SO56398,536,32,1,29.99,0.7498
SO56719,536,32,1,29.99,0.7498
SO57263,536,32,1,29.99,0.7498
SO57603,536,32,1,29.99,0.7498
SO57605,536,32,1,29.99,0.7498
SO57711,536,32,1,29.99,0.7498
SO57866,536,32,1,29.99,0.7498
SO57867,536,32,1,29.99,0.7498
SO58089,536,32,1,29.99,0.7498
SO58149,536,32,1,29.99,0.7498
SO58211,536,32,1,29.99,0.7498
SO58213,536,32,1,29.99,0.7498
SO58373,536,32,1,29.99,0.7498
SO58432,536,32,1,29.99,0.7498
SO58497,536,32,1,29.99,0.7498
SO58501,536,32,1,29.99,0.7498
SO58558,536,32,1,29.99,0.7498
SO58728,536,32,1,29.99,0.7498
SO59096,536,32,1,29.99,0.7498
SO59158,536,32,1,29.99,0.7498
SO59161,536,32,1,29.99,0.7498
SO59356,536,32,1,29.99,0.7498
SO59359,536,32,1,29.99,0.7498
SO59721,536,32,1,29.99,0.7498
SO59722,536,32,1,29.99,0.7498
SO59847,536,32,1,29.99,0.7498
SO59932,536,32,1,29.99,0.7498
SO59999,536,32,1,29.99,0.7498
SO60063,536,32,1,29.99,0.7498
SO60064,536,32,1,29.99,0.7498
SO60533,536,32,1,29.99,0.7498
SO60709,536,32,1,29.99,0.7498
SO60711,536,32,1,29.99,0.7498
SO60857,536,32,1,29.99,0.7498
SO60858,536,32,1,29.99,0.7498
SO60979,536,32,1,29.99,0.7498
SO61334,536,32,1,29.99,0.7498
SO61450,536,32,1,29.99,0.7498
SO61802,536,32,1,29.99,0.7498
SO62043,536,32,1,29.99,0.7498
SO62304,536,32,1,29.99,0.7498
SO62305,536,32,1,29.99,0.7498
SO62648,536,32,1,29.99,0.7498
SO62899,536,32,1,29.99,0.7498
SO62962,536,32,1,29.99,0.7498
SO63021,536,32,1,29.99,0.7498
SO63079,536,32,1,29.99,0.7498
SO63443,536,32,1,29.99,0.7498
SO63570,536,32,1,29.99,0.7498
SO63572,536,32,1,29.99,0.7498
SO63775,536,32,1,29.99,0.7498
SO63964,536,32,1,29.99,0.7498
SO64135,536,32,1,29.99,0.7498
SO64198,536,32,1,29.99,0.7498
SO64396,536,32,1,29.99,0.7498
SO64911,536,32,1,29.99,0.7498
SO65041,536,32,1,29.99,0.7498
SO65412,536,32,1,29.99,0.7498
SO65515,536,32,1,29.99,0.7498
SO65692,536,32,1,29.99,0.7498
SO65760,536,32,1,29.99,0.7498
SO65895,536,32,1,29.99,0.7498
SO66104,536,32,1,29.99,0.7498
SO66107,536,32,1,29.99,0.7498
SO66221,536,32,1,29.99,0.7498
SO66226,536,32,1,29.99,0.7498
SO66278,536,32,1,29.99,0.7498
SO66901,536,32,1,29.99,0.7498
SO66965,536,32,1,29.99,0.7498
SO67160,536,32,1,29.99,0.7498
SO67161,536,32,1,29.99,0.7498
SO67163,536,32,1,29.99,0.7498
SO67223,536,32,1,29.99,0.7498
SO67594,536,32,1,29.99,0.7498
SO67987,536,32,1,29.99,0.7498
SO68215,536,32,1,29.99,0.7498
SO68217,536,32,1,29.99,0.7498
SO68564,536,32,1,29.99,0.7498
SO68643,536,32,1,29.99,0.7498
SO68971,536,32,1,29.99,0.7498
SO69264,536,32,1,29.99,0.7498
SO69675,536,32,1,29.99,0.7498
SO69676,536,32,1,29.99,0.7498
SO70110,536,32,1,29.99,0.7498
SO70267,536,32,1,29.99,0.7498
SO70537,536,32,1,29.99,0.7498
SO70771,536,32,1,29.99,0.7498
SO71040,536,32,1,29.99,0.7498
SO71371,536,32,1,29.99,0.7498
SO71438,536,32,1,29.99,0.7498
SO71577,536,32,1,29.99,0.7498
SO71717,536,32,1,29.99,0.7498
SO72294,536,32,1,29.99,0.7498
SO72455,536,32,1,29.99,0.7498
SO72744,536,32,1,29.99,0.7498
SO72805,536,32,1,29.99,0.7498
SO73204,536,32,1,29.99,0.7498
SO73438,536,32,1,29.99,0.7498
SO73440,536,32,1,29.99,0.7498
SO73441,536,32,1,29.99,0.7498
SO73527,536,32,1,29.99,0.7498
SO73885,536,32,1,29.99,0.7498
SO73965,536,32,1,29.99,0.7498
SO73966,536,32,1,29.99,0.7498
SO73967,536,32,1,29.99,0.7498
SO74045,536,32,1,29.99,0.7498
SO74387,536,32,1,29.99,0.7498
SO74515,536,32,1,29.99,0.7498
SO74663,536,32,1,29.99,0.7498
SO74732,536,32,1,29.99,0.7498
SO74926,536,32,1,29.99,0.7498
SO74948,536,32,1,29.99,0.7498
SO52145,537,32,1,35,0.875
SO52262,537,32,1,35,0.875
SO52443,537,32,1,35,0.875
SO52444,537,32,1,35,0.875
SO52447,537,32,1,35,0.875
SO52448,537,32,1,35,0.875
SO52558,537,32,1,35,0.875
SO52649,537,32,1,35,0.875
SO52652,537,32,1,35,0.875
SO52709,537,32,1,35,0.875
SO52710,537,32,1,35,0.875
SO52822,537,32,1,35,0.875
SO52912,537,32,1,35,0.875
SO52918,537,32,1,35,0.875
SO53115,537,32,1,35,0.875
SO53230,537,32,1,35,0.875
SO53275,537,32,1,35,0.875
SO53700,537,32,1,35,0.875
SO53852,537,32,1,35,0.875
SO53906,537,32,1,35,0.875
SO54019,537,32,1,35,0.875
SO54078,537,32,1,35,0.875
SO54232,537,32,1,35,0.875
SO54293,537,32,1,35,0.875
SO54294,537,32,1,35,0.875
SO54355,537,32,1,35,0.875
SO54412,537,32,1,35,0.875
SO54509,537,32,1,35,0.875
SO54696,537,32,1,35,0.875
SO55217,537,32,1,35,0.875
SO55369,537,32,1,35,0.875
SO55717,537,32,1,35,0.875
SO55906,537,32,1,35,0.875
SO56100,537,32,1,35,0.875
SO56169,537,32,1,35,0.875
SO56255,537,32,1,35,0.875
SO56308,537,32,1,35,0.875
SO56416,537,32,1,35,0.875
SO56417,537,32,1,35,0.875
SO56674,537,32,1,35,0.875
SO56677,537,32,1,35,0.875
SO56734,537,32,1,35,0.875
SO56831,537,32,1,35,0.875
SO56891,537,32,1,35,0.875
SO56938,537,32,1,35,0.875
SO56939,537,32,1,35,0.875
SO56993,537,32,1,35,0.875
SO57339,537,32,1,35,0.875
SO57344,537,32,1,35,0.875
SO57404,537,32,1,35,0.875
SO57459,537,32,1,35,0.875
SO57460,537,32,1,35,0.875
SO57619,537,32,1,35,0.875
SO57725,537,32,1,35,0.875
SO57778,537,32,1,35,0.875
SO58053,537,32,1,35,0.875
SO58322,537,32,1,35,0.875
SO58325,537,32,1,35,0.875
SO58326,537,32,1,35,0.875
SO58674,537,32,1,35,0.875
SO58675,537,32,1,35,0.875
SO58878,537,32,1,35,0.875
SO59239,537,32,1,35,0.875
SO59444,537,32,1,35,0.875
SO59536,537,32,1,35,0.875
SO59613,537,32,1,35,0.875
SO59797,537,32,1,35,0.875
SO60089,537,32,1,35,0.875
SO60226,537,32,1,35,0.875
SO60546,537,32,1,35,0.875
SO60922,537,32,1,35,0.875
SO61148,537,32,1,35,0.875
SO61149,537,32,1,35,0.875
SO61299,537,32,1,35,0.875
SO61351,537,32,1,35,0.875
SO61352,537,32,1,35,0.875
SO61463,537,32,1,35,0.875
SO61702,537,32,1,35,0.875
SO61703,537,32,1,35,0.875
SO61894,537,32,1,35,0.875
SO61896,537,32,1,35,0.875
SO61998,537,32,1,35,0.875
SO62062,537,32,1,35,0.875
SO62206,537,32,1,35,0.875
SO62328,537,32,1,35,0.875
SO62440,537,32,1,35,0.875
SO62731,537,32,1,35,0.875
SO62850,537,32,1,35,0.875
SO62916,537,32,1,35,0.875
SO62919,537,32,1,35,0.875
SO63036,537,32,1,35,0.875
SO63095,537,32,1,35,0.875
SO63588,537,32,1,35,0.875
SO63787,537,32,1,35,0.875
SO63918,537,32,1,35,0.875
SO63975,537,32,1,35,0.875
SO64151,537,32,1,35,0.875
SO64210,537,32,1,35,0.875
SO64348,537,32,1,35,0.875
SO64496,537,32,1,35,0.875
SO64498,537,32,1,35,0.875
SO64574,537,32,1,35,0.875
SO64580,537,32,1,35,0.875
SO64710,537,32,1,35,0.875
SO65595,537,32,1,35,0.875
SO66126,537,32,1,35,0.875
SO66181,537,32,1,35,0.875
SO66183,537,32,1,35,0.875
SO66471,537,32,1,35,0.875
SO66611,537,32,1,35,0.875
SO66681,537,32,1,35,0.875
SO66805,537,32,1,35,0.875
SO66809,537,32,1,35,0.875
SO66987,537,32,1,35,0.875
SO66989,537,32,1,35,0.875
SO67055,537,32,1,35,0.875
SO67058,537,32,1,35,0.875
SO67123,537,32,1,35,0.875
SO67124,537,32,1,35,0.875
SO67234,537,32,1,35,0.875
SO67537,537,32,1,35,0.875
SO67616,537,32,1,35,0.875
SO67682,537,32,1,35,0.875
SO67814,537,32,1,35,0.875
SO68003,537,32,1,35,0.875
SO68374,537,32,1,35,0.875
SO68587,537,32,1,35,0.875
SO68589,537,32,1,35,0.875
SO68590,537,32,1,35,0.875
SO69210,537,32,1,35,0.875
SO69211,537,32,1,35,0.875
SO69831,537,32,1,35,0.875
SO70126,537,32,1,35,0.875
SO70127,537,32,1,35,0.875
SO70128,537,32,1,35,0.875
SO70129,537,32,1,35,0.875
SO70207,537,32,1,35,0.875
SO70415,537,32,1,35,0.875
SO70417,537,32,1,35,0.875
SO70498,537,32,1,35,0.875
SO70562,537,32,1,35,0.875
SO70703,537,32,1,35,0.875
SO70794,537,32,1,35,0.875
SO70795,537,32,1,35,0.875
SO70906,537,32,1,35,0.875
SO70907,537,32,1,35,0.875
SO70981,537,32,1,35,0.875
SO71055,537,32,1,35,0.875
SO71056,537,32,1,35,0.875
SO71595,537,32,1,35,0.875
SO71662,537,32,1,35,0.875
SO71733,537,32,1,35,0.875
SO72160,537,32,1,35,0.875
SO72313,537,32,1,35,0.875
SO72390,537,32,1,35,0.875
SO72391,537,32,1,35,0.875
SO72476,537,32,1,35,0.875
SO72684,537,32,1,35,0.875
SO72899,537,32,1,35,0.875
SO73067,537,32,1,35,0.875
SO73220,537,32,1,35,0.875
SO73905,537,32,1,35,0.875
SO74214,537,32,1,35,0.875
SO74246,537,32,1,35,0.875
SO74413,537,32,1,35,0.875
SO74464,537,32,1,35,0.875
SO74530,537,32,1,35,0.875
SO74582,537,32,1,35,0.875
SO74753,537,32,1,35,0.875
SO74778,537,32,1,35,0.875
SO74935,537,32,1,35,0.875
SO51941,478,32,1,9.99,0.2498
SO52086,478,32,1,9.99,0.2498
SO52130,478,32,1,9.99,0.2498
SO52430,478,32,1,9.99,0.2498
SO52492,478,32,1,9.99,0.2498
