Codigo_Venda,ID_Produto,Quantidade_Venda,Preco_Unitario,Custo_Frete,Data_Venda
SO62994,465,1,24.49,0.6123,2013-07-28 0:00
SO63095,463,1,24.49,0.6123,2013-07-30 0:00
SO63403,484,1,7.95,0.1988,2013-08-01 0:00
SO63519,467,1,24.49,0.6123,2013-08-03 0:00
SO63533,478,1,9.99,0.2498,2013-08-03 0:00
SO63613,234,1,49.99,1.2498,2013-08-04 0:00
SO64043,479,1,8.99,0.2248,2013-08-11 0:00
SO64281,480,1,2.29,0.0573,2013-08-15 0:00
SO64368,217,1,34.99,0.8748,2013-08-16 0:00
SO64425,483,1,120,3,2013-08-17 0:00
SO64504,482,1,8.99,0.2248,2013-08-18 0:00
SO64587,487,1,54.99,1.3748,2013-08-19 0:00
SO64606,225,1,8.99,0.2248,2013-08-19 0:00
SO65064,478,1,9.99,0.2498,2013-08-27 0:00
SO65492,487,1,54.99,1.3748,2013-08-31 0:00
SO65646,217,1,34.99,0.8748,2013-09-03 0:00
SO65738,234,1,49.99,1.2498,2013-09-04 0:00
SO65866,225,1,8.99,0.2248,2013-09-06 0:00
SO66000,478,1,9.99,0.2498,2013-09-08 0:00
SO66189,477,1,4.99,0.1248,2013-09-11 0:00
SO66241,222,1,34.99,0.8748,2013-09-12 0:00
SO66478,225,1,8.99,0.2248,2013-09-16 0:00
SO66823,467,1,24.49,0.6123,2013-09-21 0:00
SO66909,484,1,7.95,0.1988,2013-09-23 0:00
SO66995,471,1,63.5,1.5875,2013-09-24 0:00
SO67005,481,1,8.99,0.2248,2013-09-24 0:00
SO67008,228,1,49.99,1.2498,2013-09-24 0:00
SO67036,491,1,53.99,1.3498,2013-09-25 0:00
SO67037,465,1,24.49,0.6123,2013-09-25 0:00
SO67160,465,1,24.49,0.6123,2013-09-27 0:00
SO67244,482,1,8.99,0.2248,2013-09-28 0:00
SO67436,484,1,7.95,0.1988,2013-09-30 0:00
SO67738,234,1,49.99,1.2498,2013-10-04 0:00
SO67756,467,1,24.49,0.6123,2013-10-04 0:00
SO67940,222,1,34.99,0.8748,2013-10-07 0:00
SO68073,491,1,53.99,1.3498,2013-10-09 0:00
SO68248,491,1,53.99,1.3498,2013-10-12 0:00
SO68249,222,1,34.99,0.8748,2013-10-12 0:00
SO68324,228,1,49.99,1.2498,2013-10-13 0:00
SO68389,225,1,8.99,0.2248,2013-10-14 0:00
SO68510,480,1,2.29,0.0573,2013-10-16 0:00
SO68596,214,1,34.99,0.8748,2013-10-17 0:00
SO68639,477,1,4.99,0.1248,2013-10-18 0:00
SO68726,234,1,49.99,1.2498,2013-10-19 0:00
SO68858,486,1,159,3.975,2013-10-21 0:00
SO69017,484,1,7.95,0.1988,2013-10-23 0:00
SO69105,225,1,8.99,0.2248,2013-10-25 0:00
SO69218,214,1,34.99,0.8748,2013-10-26 0:00
SO69227,467,1,24.49,0.6123,2013-10-26 0:00
SO69264,488,1,53.99,1.3498,2013-10-27 0:00
SO69855,487,1,54.99,1.3748,2013-11-01 0:00
SO69856,225,1,8.99,0.2248,2013-11-01 0:00
SO69978,463,1,24.49,0.6123,2013-11-03 0:00
SO69993,479,1,8.99,0.2248,2013-11-03 0:00
SO70063,465,1,24.49,0.6123,2013-11-04 0:00
SO70221,237,1,49.99,1.2498,2013-11-06 0:00
SO70275,217,1,34.99,0.8748,2013-11-07 0:00
SO70292,487,1,54.99,1.3748,2013-11-07 0:00
SO70423,231,1,49.99,1.2498,2013-11-09 0:00
SO70427,484,1,7.95,0.1988,2013-11-09 0:00
SO70582,214,1,34.99,0.8748,2013-11-11 0:00
SO70899,228,1,49.99,1.2498,2013-11-16 0:00
SO71079,477,1,4.99,0.1248,2013-11-18 0:00
SO71115,467,1,24.49,0.6123,2013-11-19 0:00
SO71125,484,1,7.95,0.1988,2013-11-19 0:00
SO71324,484,1,7.95,0.1988,2013-11-22 0:00
SO71336,231,1,49.99,1.2498,2013-11-22 0:00
SO71669,463,1,24.49,0.6123,2013-11-27 0:00
SO72095,225,1,8.99,0.2248,2013-12-01 0:00
SO72160,477,1,4.99,0.1248,2013-12-02 0:00
SO72317,477,1,4.99,0.1248,2013-12-04 0:00
SO72453,478,1,9.99,0.2498,2013-12-06 0:00
SO73003,486,1,159,3.975,2013-12-13 0:00
SO73157,487,1,54.99,1.3748,2013-12-15 0:00
SO73165,465,1,24.49,0.6123,2013-12-15 0:00
SO73225,490,1,53.99,1.3498,2013-12-16 0:00
SO73303,487,1,54.99,1.3748,2013-12-17 0:00
SO73317,484,1,7.95,0.1988,2013-12-17 0:00
SO73378,484,1,7.95,0.1988,2013-12-18 0:00
SO73405,484,1,7.95,0.1988,2013-12-18 0:00
SO73527,477,1,4.99,0.1248,2013-12-20 0:00
SO73695,483,1,120,3,2013-12-22 0:00
SO73854,484,1,7.95,0.1988,2013-12-24 0:00
SO73990,463,1,24.49,0.6123,2013-12-26 0:00
SO73997,217,1,34.99,0.8748,2013-12-26 0:00
SO74079,225,1,8.99,0.2248,2013-12-27 0:00
SO74129,478,1,9.99,0.2498,2013-12-28 0:00
SO74215,490,1,53.99,1.3498,2013-12-30 0:00
SO74760,486,1,159,3.975,2014-01-17 0:00
SO75059,228,1,49.99,1.2498,2014-01-26 0:00
SO51370,222,1,34.99,0.8748,2013-01-08 0:00
SO52301,225,1,8.99,0.2248,2013-02-05 0:00
SO52342,225,1,8.99,0.2248,2013-02-06 0:00
SO52400,481,1,8.99,0.2248,2013-02-07 0:00
SO53852,487,1,54.99,1.3748,2013-03-04 0:00
SO57992,217,1,34.99,0.8748,2013-05-14 0:00
SO58373,217,1,34.99,0.8748,2013-05-21 0:00
SO59116,228,1,49.99,1.2498,2013-05-30 0:00
SO59161,487,1,54.99,1.3748,2013-05-31 0:00
SO59688,225,1,8.99,0.2248,2013-06-07 0:00
SO60233,477,1,4.99,0.1248,2013-06-15 0:00
SO60233,217,1,34.99,0.8748,2013-06-15 0:00
SO61412,225,1,8.99,0.2248,2013-07-02 0:00
SO61412,488,1,53.99,1.3498,2013-07-02 0:00
SO62210,484,1,7.95,0.1988,2013-07-15 0:00
SO62682,465,1,24.49,0.6123,2013-07-23 0:00
SO62984,228,1,49.99,1.2498,2013-07-28 0:00
SO62984,481,1,8.99,0.2248,2013-07-28 0:00
SO63095,477,1,4.99,0.1248,2013-07-30 0:00
SO63613,225,1,8.99,0.2248,2013-08-04 0:00
SO64043,484,1,7.95,0.1988,2013-08-11 0:00
SO65064,217,1,34.99,0.8748,2013-08-27 0:00
SO66000,477,1,4.99,0.1248,2013-09-08 0:00
SO66189,225,1,8.99,0.2248,2013-09-11 0:00
SO68324,467,1,24.49,0.6123,2013-10-13 0:00
SO68639,487,1,54.99,1.3748,2013-10-18 0:00
SO69217,484,1,7.95,0.1988,2013-10-26 0:00
SO69218,463,1,24.49,0.6123,2013-10-26 0:00
SO71079,222,1,34.99,0.8748,2013-11-18 0:00
SO71336,225,1,8.99,0.2248,2013-11-22 0:00
SO72160,473,1,63.5,1.5875,2013-12-02 0:00
SO73157,491,1,53.99,1.3498,2013-12-15 0:00
SO74129,222,1,34.99,0.8748,2013-12-28 0:00
SO52058,489,1,53.99,1.3498,2013-01-31 0:00
SO54583,225,1,8.99,0.2248,2013-03-17 0:00
SO54784,480,1,2.29,0.0573,2013-03-21 0:00
SO54784,486,1,159,3.975,2013-03-21 0:00
SO55128,482,1,8.99,0.2248,2013-03-27 0:00
SO61837,463,1,24.49,0.6123,2013-07-09 0:00
SO65540,484,1,7.95,0.1988,2013-09-01 0:00
SO66188,486,1,159,3.975,2013-09-11 0:00
SO70638,477,1,4.99,0.1248,2013-11-12 0:00
SO71400,473,1,63.5,1.5875,2013-11-23 0:00
SO72927,222,1,34.99,0.8748,2013-12-12 0:00
SO72927,231,1,49.99,1.2498,2013-12-12 0:00
SO73156,478,1,9.99,0.2498,2013-12-15 0:00
SO73555,467,1,24.49,0.6123,2013-12-20 0:00
SO74349,222,1,34.99,0.8748,2014-01-04 0:00
SO51264,473,1,63.5,1.5875,2013-01-02 0:00
SO51431,225,1,8.99,0.2248,2013-01-12 0:00
SO52058,487,1,54.99,1.3748,2013-01-31 0:00
SO52267,477,1,4.99,0.1248,2013-02-04 0:00
SO52321,482,1,8.99,0.2248,2013-02-05 0:00
SO52609,222,1,34.99,0.8748,2013-02-11 0:00
SO52632,228,1,49.99,1.2498,2013-02-12 0:00
SO52896,467,1,24.49,0.6123,2013-02-17 0:00
SO53633,225,1,8.99,0.2248,2013-02-28 0:00
SO53760,222,1,34.99,0.8748,2013-03-02 0:00
SO53818,488,1,53.99,1.3498,2013-03-03 0:00
SO53839,477,1,4.99,0.1248,2013-03-04 0:00
SO54416,467,1,24.49,0.6123,2013-03-14 0:00
SO54468,482,1,8.99,0.2248,2013-03-15 0:00
SO54583,234,1,49.99,1.2498,2013-03-17 0:00
SO54784,478,1,9.99,0.2498,2013-03-21 0:00
SO55128,237,1,49.99,1.2498,2013-03-27 0:00
SO55698,463,1,24.49,0.6123,2013-04-05 0:00
SO55913,487,1,54.99,1.3748,2013-04-08 0:00
SO56080,484,1,7.95,0.1988,2013-04-12 0:00
SO56314,472,1,63.5,1.5875,2013-04-16 0:00
SO57729,463,1,24.49,0.6123,2013-05-09 0:00
SO57896,484,1,7.95,0.1988,2013-05-12 0:00
SO57938,484,1,7.95,0.1988,2013-05-13 0:00
SO58391,484,1,7.95,0.1988,2013-05-21 0:00
SO58398,488,1,53.99,1.3498,2013-05-21 0:00
SO58756,486,1,159,3.975,2013-05-27 0:00
SO59756,234,1,49.99,1.2498,2013-06-08 0:00
SO59875,222,1,34.99,0.8748,2013-06-10 0:00
SO60098,488,1,53.99,1.3498,2013-06-13 0:00
SO60229,225,1,8.99,0.2248,2013-06-15 0:00
SO60290,214,1,34.99,0.8748,2013-06-16 0:00
SO60494,228,1,49.99,1.2498,2013-06-19 0:00
SO60601,477,1,4.99,0.1248,2013-06-21 0:00
SO60679,486,1,159,3.975,2013-06-22 0:00
SO60692,467,1,24.49,0.6123,2013-06-22 0:00
SO60733,484,1,7.95,0.1988,2013-06-23 0:00
SO60926,225,1,8.99,0.2248,2013-06-26 0:00
SO60940,228,1,49.99,1.2498,2013-06-26 0:00
SO60945,488,1,53.99,1.3498,2013-06-26 0:00
SO61018,485,1,21.98,0.5495,2013-06-27 0:00
SO61087,231,1,49.99,1.2498,2013-06-28 0:00
SO61357,463,1,24.49,0.6123,2013-07-01 0:00
SO61360,237,1,49.99,1.2498,2013-07-01 0:00
SO61534,484,1,7.95,0.1988,2013-07-04 0:00
SO61804,487,1,54.99,1.3748,2013-07-09 0:00
SO61837,214,1,34.99,0.8748,2013-07-09 0:00
SO62150,234,1,49.99,1.2498,2013-07-14 0:00
SO62298,225,1,8.99,0.2248,2013-07-17 0:00
SO62302,225,1,8.99,0.2248,2013-07-17 0:00
SO62387,484,1,7.95,0.1988,2013-07-18 0:00
SO62445,234,1,49.99,1.2498,2013-07-19 0:00
SO62898,225,1,8.99,0.2248,2013-07-27 0:00
SO63049,484,1,7.95,0.1988,2013-07-29 0:00
SO64097,222,1,34.99,0.8748,2013-08-12 0:00
SO64212,228,1,49.99,1.2498,2013-08-14 0:00
SO64215,225,1,8.99,0.2248,2013-08-14 0:00
SO65372,480,1,2.29,0.0573,2013-08-29 0:00
SO65433,483,1,120,3,2013-08-30 0:00
SO65540,487,1,54.99,1.3748,2013-09-01 0:00
SO66148,484,1,7.95,0.1988,2013-09-10 0:00
SO66188,480,1,2.29,0.0573,2013-09-11 0:00
SO67456,484,1,7.95,0.1988,2013-09-30 0:00
SO67633,217,1,34.99,0.8748,2013-10-02 0:00
SO67819,482,1,8.99,0.2248,2013-10-05 0:00
SO67983,477,1,4.99,0.1248,2013-10-08 0:00
SO68063,487,1,54.99,1.3748,2013-10-09 0:00
SO68110,482,1,8.99,0.2248,2013-10-10 0:00
SO68186,237,1,49.99,1.2498,2013-10-11 0:00
SO68594,467,1,24.49,0.6123,2013-10-17 0:00
SO68611,488,1,53.99,1.3498,2013-10-17 0:00
SO69700,228,1,49.99,1.2498,2013-10-30 0:00
SO69767,225,1,8.99,0.2248,2013-10-31 0:00
SO69836,222,1,34.99,0.8748,2013-11-01 0:00
SO69854,484,1,7.95,0.1988,2013-11-01 0:00
SO69934,483,1,120,3,2013-11-02 0:00
SO70130,471,1,63.5,1.5875,2013-11-05 0:00
SO70140,217,1,34.99,0.8748,2013-11-05 0:00
SO70141,478,1,9.99,0.2498,2013-11-05 0:00
SO70585,484,1,7.95,0.1988,2013-11-11 0:00
SO70638,478,1,9.99,0.2498,2013-11-12 0:00
SO70711,222,1,34.99,0.8748,2013-11-13 0:00
SO70713,237,1,49.99,1.2498,2013-11-13 0:00
SO70721,225,1,8.99,0.2248,2013-11-13 0:00
SO71010,234,1,49.99,1.2498,2013-11-17 0:00
SO71343,467,1,24.49,0.6123,2013-11-22 0:00
SO71400,477,1,4.99,0.1248,2013-11-23 0:00
SO72175,225,1,8.99,0.2248,2013-12-02 0:00
SO72398,482,1,8.99,0.2248,2013-12-05 0:00
SO72404,222,1,34.99,0.8748,2013-12-05 0:00
SO72544,222,1,34.99,0.8748,2013-12-07 0:00
SO72903,481,1,8.99,0.2248,2013-12-12 0:00
SO72927,479,1,8.99,0.2248,2013-12-12 0:00
SO73156,477,1,4.99,0.1248,2013-12-15 0:00
SO73232,484,1,7.95,0.1988,2013-12-16 0:00
SO73436,225,1,8.99,0.2248,2013-12-19 0:00
SO73555,222,1,34.99,0.8748,2013-12-20 0:00
SO73570,471,1,63.5,1.5875,2013-12-20 0:00
SO73626,465,1,24.49,0.6123,2013-12-21 0:00
SO73687,484,1,7.95,0.1988,2013-12-22 0:00
SO73910,231,1,49.99,1.2498,2013-12-25 0:00
SO74009,225,1,8.99,0.2248,2013-12-26 0:00
SO74013,463,1,24.49,0.6123,2013-12-26 0:00
SO74349,477,1,4.99,0.1248,2014-01-04 0:00
SO74581,217,1,34.99,0.8748,2014-01-11 0:00
SO74944,225,1,8.99,0.2248,2014-01-23 0:00
SO51264,485,1,21.98,0.5495,2013-01-02 0:00
SO51329,490,1,53.99,1.3498,2013-01-06 0:00
SO51362,480,1,2.29,0.0573,2013-01-08 0:00
SO51431,490,1,53.99,1.3498,2013-01-12 0:00
SO51467,489,1,53.99,1.3498,2013-01-15 0:00
SO51497,480,1,2.29,0.0573,2013-01-16 0:00
SO51616,480,1,2.29,0.0573,2013-01-23 0:00
SO51645,472,1,63.5,1.5875,2013-01-25 0:00
SO51664,480,1,2.29,0.0573,2013-01-26 0:00
SO52058,477,1,4.99,0.1248,2013-01-31 0:00
SO52066,234,1,49.99,1.2498,2013-02-01 0:00
SO52147,484,1,7.95,0.1988,2013-02-02 0:00
SO52208,480,1,2.29,0.0573,2013-02-03 0:00
SO52321,485,1,21.98,0.5495,2013-02-05 0:00
SO52388,484,1,7.95,0.1988,2013-02-07 0:00
SO52570,487,1,54.99,1.3748,2013-02-10 0:00
SO52609,485,1,21.98,0.5495,2013-02-11 0:00
SO52632,467,1,24.49,0.6123,2013-02-12 0:00
SO52663,484,1,7.95,0.1988,2013-02-12 0:00
SO52735,483,1,120,3,2013-02-14 0:00
SO52896,228,1,49.99,1.2498,2013-02-17 0:00
SO53031,465,1,24.49,0.6123,2013-02-20 0:00
SO53177,480,1,2.29,0.0573,2013-02-22 0:00
SO53304,484,1,7.95,0.1988,2013-02-25 0:00
SO53365,231,1,49.99,1.2498,2013-02-26 0:00
SO53395,490,1,53.99,1.3498,2013-02-26 0:00
SO53416,465,1,24.49,0.6123,2013-02-27 0:00
SO53633,490,1,53.99,1.3498,2013-02-28 0:00
SO53637,471,1,63.5,1.5875,2013-02-28 0:00
SO53718,477,1,4.99,0.1248,2013-03-01 0:00
SO53760,478,1,9.99,0.2498,2013-03-02 0:00
SO53839,478,1,9.99,0.2498,2013-03-04 0:00
SO53933,231,1,49.99,1.2498,2013-03-06 0:00
SO54115,484,1,7.95,0.1988,2013-03-09 0:00
SO54177,487,1,54.99,1.3748,2013-03-10 0:00
SO54209,467,1,24.49,0.6123,2013-03-11 0:00
SO54244,477,1,4.99,0.1248,2013-03-11 0:00
SO54416,488,1,53.99,1.3498,2013-03-14 0:00
SO54468,477,1,4.99,0.1248,2013-03-15 0:00
SO54754,484,1,7.95,0.1988,2013-03-20 0:00
SO54784,477,1,4.99,0.1248,2013-03-21 0:00
SO55014,237,1,49.99,1.2498,2013-03-25 0:00
SO55015,483,1,120,3,2013-03-25 0:00
SO55053,465,1,24.49,0.6123,2013-03-26 0:00
SO55128,477,1,4.99,0.1248,2013-03-27 0:00
SO55368,484,1,7.95,0.1988,2013-03-30 0:00
SO55465,483,1,120,3,2013-04-01 0:00
SO55488,484,1,7.95,0.1988,2013-04-01 0:00
SO55520,484,1,7.95,0.1988,2013-04-02 0:00
SO55573,473,1,63.5,1.5875,2013-04-03 0:00
SO55629,486,1,159,3.975,2013-04-04 0:00
SO55672,465,1,24.49,0.6123,2013-04-04 0:00
SO55693,463,1,24.49,0.6123,2013-04-05 0:00
SO55698,477,1,4.99,0.1248,2013-04-05 0:00
SO55807,237,1,49.99,1.2498,2013-04-06 0:00
SO55854,228,1,49.99,1.2498,2013-04-07 0:00
SO55894,484,1,7.95,0.1988,2013-04-08 0:00
SO55913,477,1,4.99,0.1248,2013-04-08 0:00
SO56080,480,1,2.29,0.0573,2013-04-12 0:00
SO56143,463,1,24.49,0.6123,2013-04-13 0:00
SO56184,484,1,7.95,0.1988,2013-04-13 0:00
SO56316,237,1,49.99,1.2498,2013-04-16 0:00
SO56396,484,1,7.95,0.1988,2013-04-18 0:00
SO56397,471,1,63.5,1.5875,2013-04-18 0:00
SO56471,234,1,49.99,1.2498,2013-04-19 0:00
SO56499,486,1,159,3.975,2013-04-20 0:00
SO56563,471,1,63.5,1.5875,2013-04-21 0:00
SO56754,237,1,49.99,1.2498,2013-04-24 0:00
SO57210,489,1,53.99,1.3498,2013-04-30 0:00
SO57222,465,1,24.49,0.6123,2013-04-30 0:00
SO57235,231,1,49.99,1.2498,2013-04-30 0:00
SO57386,465,1,24.49,0.6123,2013-05-03 0:00
SO57390,472,1,63.5,1.5875,2013-05-03 0:00
SO57442,228,1,49.99,1.2498,2013-05-04 0:00
SO57608,490,1,53.99,1.3498,2013-05-07 0:00
SO57681,484,1,7.95,0.1988,2013-05-08 0:00
SO57824,465,1,24.49,0.6123,2013-05-11 0:00
SO57859,487,1,54.99,1.3748,2013-05-12 0:00
SO57896,487,1,54.99,1.3748,2013-05-12 0:00
SO57916,237,1,49.99,1.2498,2013-05-13 0:00
SO57917,484,1,7.95,0.1988,2013-05-13 0:00
SO58014,489,1,53.99,1.3498,2013-05-14 0:00
SO58150,465,1,24.49,0.6123,2013-05-17 0:00
SO58276,477,1,4.99,0.1248,2013-05-19 0:00
SO58283,480,1,2.29,0.0573,2013-05-19 0:00
SO58303,465,1,24.49,0.6123,2013-05-20 0:00
SO58344,471,1,63.5,1.5875,2013-05-20 0:00
SO58391,480,1,2.29,0.0573,2013-05-21 0:00
SO58452,473,1,63.5,1.5875,2013-05-22 0:00
SO58493,463,1,24.49,0.6123,2013-05-23 0:00
SO58498,467,1,24.49,0.6123,2013-05-23 0:00
SO58500,467,1,24.49,0.6123,2013-05-23 0:00
SO58529,489,1,53.99,1.3498,2013-05-23 0:00
SO58554,491,1,53.99,1.3498,2013-05-24 0:00
SO58570,488,1,53.99,1.3498,2013-05-24 0:00
SO58756,480,1,2.29,0.0573,2013-05-27 0:00
SO58886,480,1,2.29,0.0573,2013-05-29 0:00
SO59117,237,1,49.99,1.2498,2013-05-30 0:00
SO59183,484,1,7.95,0.1988,2013-05-31 0:00
SO59322,463,1,24.49,0.6123,2013-06-02 0:00
SO59452,483,1,120,3,2013-06-04 0:00
SO59548,484,1,7.95,0.1988,2013-06-05 0:00
SO59728,484,1,7.95,0.1988,2013-06-08 0:00
SO59803,467,1,24.49,0.6123,2013-06-09 0:00
SO59805,484,1,7.95,0.1988,2013-06-09 0:00
SO59875,477,1,4.99,0.1248,2013-06-10 0:00
SO59878,467,1,24.49,0.6123,2013-06-10 0:00
SO60031,237,1,49.99,1.2498,2013-06-12 0:00
SO60098,478,1,9.99,0.2498,2013-06-13 0:00
SO60109,477,1,4.99,0.1248,2013-06-13 0:00
SO60199,486,1,159,3.975,2013-06-15 0:00
SO60204,484,1,7.95,0.1988,2013-06-15 0:00
SO60224,467,1,24.49,0.6123,2013-06-15 0:00
SO60290,477,1,4.99,0.1248,2013-06-16 0:00
SO60397,465,1,24.49,0.6123,2013-06-18 0:00
SO60496,487,1,54.99,1.3748,2013-06-19 0:00
SO60510,489,1,53.99,1.3498,2013-06-19 0:00
SO60556,228,1,49.99,1.2498,2013-06-20 0:00
SO60578,477,1,4.99,0.1248,2013-06-21 0:00
SO60601,478,1,9.99,0.2498,2013-06-21 0:00
SO60680,477,1,4.99,0.1248,2013-06-22 0:00
SO60732,231,1,49.99,1.2498,2013-06-23 0:00
SO60733,480,1,2.29,0.0573,2013-06-23 0:00
SO60820,487,1,54.99,1.3748,2013-06-24 0:00
SO60856,237,1,49.99,1.2498,2013-06-25 0:00
SO60926,488,1,53.99,1.3498,2013-06-26 0:00
SO60928,471,1,63.5,1.5875,2013-06-26 0:00
SO61005,480,1,2.29,0.0573,2013-06-27 0:00
SO61012,477,1,4.99,0.1248,2013-06-27 0:00
SO61047,465,1,24.49,0.6123,2013-06-28 0:00
SO61478,539,1,24.99,0.6248,2013-07-03 0:00
SO61534,487,1,54.99,1.3748,2013-07-04 0:00
SO61681,484,1,7.95,0.1988,2013-07-07 0:00
SO61707,489,1,53.99,1.3498,2013-07-07 0:00
SO61711,491,1,53.99,1.3498,2013-07-07 0:00
SO61769,484,1,7.95,0.1988,2013-07-08 0:00
SO61804,478,1,9.99,0.2498,2013-07-09 0:00
SO61835,480,1,2.29,0.0573,2013-07-09 0:00
SO61837,477,1,4.99,0.1248,2013-07-09 0:00
SO61867,234,1,49.99,1.2498,2013-07-10 0:00
SO61868,465,1,24.49,0.6123,2013-07-10 0:00
SO61875,484,1,7.95,0.1988,2013-07-10 0:00
SO61904,234,1,49.99,1.2498,2013-07-10 0:00
SO61986,237,1,49.99,1.2498,2013-07-12 0:00
SO62069,231,1,49.99,1.2498,2013-07-13 0:00
SO62081,228,1,49.99,1.2498,2013-07-13 0:00
SO62099,484,1,7.95,0.1988,2013-07-14 0:00
SO62104,471,1,63.5,1.5875,2013-07-14 0:00
SO62252,484,1,7.95,0.1988,2013-07-16 0:00
SO62298,228,1,49.99,1.2498,2013-07-17 0:00
SO62302,228,1,49.99,1.2498,2013-07-17 0:00
SO62380,490,1,53.99,1.3498,2013-07-18 0:00
SO62387,487,1,54.99,1.3748,2013-07-18 0:00
SO62425,487,1,54.99,1.3748,2013-07-19 0:00
SO62445,477,1,4.99,0.1248,2013-07-19 0:00
SO62446,480,1,2.29,0.0573,2013-07-19 0:00
SO62569,484,1,7.95,0.1988,2013-07-21 0:00
SO62598,231,1,49.99,1.2498,2013-07-22 0:00
SO62663,480,1,2.29,0.0573,2013-07-23 0:00
SO62684,484,1,7.95,0.1988,2013-07-23 0:00
SO62898,478,1,9.99,0.2498,2013-07-27 0:00
SO62918,234,1,49.99,1.2498,2013-07-27 0:00
SO63027,477,1,4.99,0.1248,2013-07-29 0:00
SO63038,473,1,63.5,1.5875,2013-07-29 0:00
SO63043,484,1,7.95,0.1988,2013-07-29 0:00
SO63049,480,1,2.29,0.0573,2013-07-29 0:00
SO63054,486,1,159,3.975,2013-07-29 0:00
SO63337,491,1,53.99,1.3498,2013-07-31 0:00
SO63340,480,1,2.29,0.0573,2013-07-31 0:00
SO63509,483,1,120,3,2013-08-03 0:00
SO63848,484,1,7.95,0.1988,2013-08-08 0:00
SO63941,477,1,4.99,0.1248,2013-08-09 0:00
SO64046,491,1,53.99,1.3498,2013-08-11 0:00
SO64097,477,1,4.99,0.1248,2013-08-12 0:00
SO64102,472,1,63.5,1.5875,2013-08-12 0:00
SO64215,489,1,53.99,1.3498,2013-08-14 0:00
SO64216,478,1,9.99,0.2498,2013-08-14 0:00
SO64354,480,1,2.29,0.0573,2013-08-16 0:00
SO64365,467,1,24.49,0.6123,2013-08-16 0:00
SO64511,484,1,7.95,0.1988,2013-08-18 0:00
SO64516,491,1,53.99,1.3498,2013-08-18 0:00
SO64575,484,1,7.95,0.1988,2013-08-19 0:00
SO64586,463,1,24.49,0.6123,2013-08-19 0:00
SO64625,483,1,120,3,2013-08-20 0:00
SO64632,483,1,120,3,2013-08-20 0:00
SO64651,234,1,49.99,1.2498,2013-08-20 0:00
SO64668,467,1,24.49,0.6123,2013-08-20 0:00
SO64699,237,1,49.99,1.2498,2013-08-21 0:00
SO64766,234,1,49.99,1.2498,2013-08-22 0:00
SO64777,480,1,2.29,0.0573,2013-08-22 0:00
SO64782,491,1,53.99,1.3498,2013-08-22 0:00
SO64815,234,1,49.99,1.2498,2013-08-23 0:00
SO64838,480,1,2.29,0.0573,2013-08-23 0:00
SO64883,467,1,24.49,0.6123,2013-08-24 0:00
SO64892,473,1,63.5,1.5875,2013-08-24 0:00
SO64913,484,1,7.95,0.1988,2013-08-25 0:00
SO64928,467,1,24.49,0.6123,2013-08-25 0:00
SO65002,487,1,54.99,1.3748,2013-08-26 0:00
SO65013,484,1,7.95,0.1988,2013-08-26 0:00
SO65127,228,1,49.99,1.2498,2013-08-28 0:00
SO65346,465,1,24.49,0.6123,2013-08-29 0:00
SO65372,478,1,9.99,0.2498,2013-08-29 0:00
SO65423,477,1,4.99,0.1248,2013-08-30 0:00
SO65433,477,1,4.99,0.1248,2013-08-30 0:00
SO65517,465,1,24.49,0.6123,2013-09-01 0:00
SO65540,477,1,4.99,0.1248,2013-09-01 0:00
SO65563,234,1,49.99,1.2498,2013-09-02 0:00
SO65773,472,1,63.5,1.5875,2013-09-05 0:00
SO65774,465,1,24.49,0.6123,2013-09-05 0:00
SO65792,465,1,24.49,0.6123,2013-09-05 0:00
SO65849,489,1,53.99,1.3498,2013-09-06 0:00
SO65851,487,1,54.99,1.3748,2013-09-06 0:00
SO65999,487,1,54.99,1.3748,2013-09-08 0:00
SO66069,490,1,53.99,1.3498,2013-09-09 0:00
SO66148,487,1,54.99,1.3748,2013-09-10 0:00
SO66188,485,1,21.98,0.5495,2013-09-11 0:00
SO66336,484,1,7.95,0.1988,2013-09-14 0:00
SO66457,234,1,49.99,1.2498,2013-09-16 0:00
SO66494,473,1,63.5,1.5875,2013-09-16 0:00
SO66544,480,1,2.29,0.0573,2013-09-17 0:00
SO66616,477,1,4.99,0.1248,2013-09-18 0:00
SO66625,484,1,7.95,0.1988,2013-09-18 0:00
SO66812,480,1,2.29,0.0573,2013-09-21 0:00
SO66862,478,1,9.99,0.2498,2013-09-22 0:00
SO66879,483,1,120,3,2013-09-22 0:00
SO67243,480,1,2.29,0.0573,2013-09-28 0:00
SO67386,480,1,2.29,0.0573,2013-09-29 0:00
SO67406,480,1,2.29,0.0573,2013-09-29 0:00
SO67437,484,1,7.95,0.1988,2013-09-30 0:00
SO67456,487,1,54.99,1.3748,2013-09-30 0:00
SO67458,484,1,7.95,0.1988,2013-09-30 0:00
SO67511,465,1,24.49,0.6123,2013-10-01 0:00
SO67595,463,1,24.49,0.6123,2013-10-02 0:00
SO67633,471,1,63.5,1.5875,2013-10-02 0:00
SO67693,541,1,28.99,0.7248,2013-10-03 0:00
SO67819,477,1,4.99,0.1248,2013-10-05 0:00
SO67857,490,1,53.99,1.3498,2013-10-06 0:00
SO67878,231,1,49.99,1.2498,2013-10-06 0:00
SO67896,480,1,2.29,0.0573,2013-10-06 0:00
SO68005,480,1,2.29,0.0573,2013-10-08 0:00
